,Game Date,Game Time,Away Team Abbr.,Away Team Name,Home Team Abbr.,Home Team Name,Away Score Total,Home Score Total,,Team Abbr.,Stadium Latitude,Stadium Longitude,ÆTime | EST = 0
2136,9/12/16,23:05:00 GMT,LAD,Dodgers,NYY,Yankees,8,2,,,,,
2137,9/12/16,23:05:00 GMT,NYM,Mets,WAS,Nationals,1,8,,,,,
2138,9/12/16,23:05:00 GMT,PIT,Pirates,PHI,Phillies,2,6,,,,,
2139,9/12/16,23:07:00 GMT,TB,Rays,TOR,Blue Jays,2,3,,,,,
2140,9/12/16,23:10:00 GMT,MIA,Marlins,ATL,Braves,7,12,,,,,
2141,9/12/16,23:10:00 GMT,BAL,Orioles,BOS,Red Sox,2,12,,,,,
2142,9/12/16,23:10:00 GMT,MIL,Brewers,CIN,Reds,0,3,,,,,
2143,9/12/16,23:10:00 GMT,MIN,Twins,DET,Tigers,2,4,,,,,
2144,9/12/16,23:15:00 GMT,OAK,Athletics,KC,Royals,16,3,,,,,
2145,9/12/16,00:10:00 GMT,CLE,Indians,CWS,White Sox,4,11,,,,,
2146,9/12/16,00:10:00 GMT,TEX,Rangers,HOU,Astros,4,3,,,,,
2147,9/12/16,00:15:00 GMT,CHC,Cubs,STL,Cardinals,4,1,,,,,
2148,9/12/16,01:40:00 GMT,COL,Rockies,ARI,Diamondbacks,9,12,,,,,
2149,9/12/16,02:05:00 GMT,SEA,Mariners,LAA,Angels,8,1,,,,,
2150,9/12/16,02:15:00 GMT,SD,Padres,SF,Giants,4,0,,,,,
2151,9/13/16,23:05:00 GMT,NYM,Mets,WAS,Nationals,4,3,,,,,
2152,9/13/16,23:05:00 GMT,PIT,Pirates,PHI,Phillies,5,3,,,,,
2153,9/13/16,23:05:00 GMT,LAD,Dodgers,NYY,Yankees,0,3,,,,,
2154,9/13/16,23:07:00 GMT,TB,Rays,TOR,Blue Jays,6,2,,,,,
2155,9/13/16,23:10:00 GMT,MIN,Twins,DET,Tigers,8,1,,,,,
2156,9/13/16,23:10:00 GMT,MIA,Marlins,ATL,Braves,7,5,,,,,
2157,9/13/16,23:10:00 GMT,BAL,Orioles,BOS,Red Sox,6,3,,,,,
2158,9/13/16,23:10:00 GMT,MIL,Brewers,CIN,Reds,4,6,,,,,
2159,9/13/16,23:15:00 GMT,OAK,Athletics,KC,Royals,5,4,,,,,
2160,9/13/16,00:10:00 GMT,CLE,Indians,CWS,White Sox,1,8,,,,,
2161,9/13/16,00:10:00 GMT,TEX,Rangers,HOU,Astros,3,2,,,,,
2162,9/13/16,00:15:00 GMT,CHC,Cubs,STL,Cardinals,2,4,,,,,
2163,9/13/16,01:40:00 GMT,COL,Rockies,ARI,Diamondbacks,4,11,,,,,
2164,9/13/16,02:05:00 GMT,SEA,Mariners,LAA,Angels,8,0,,,,,
2165,9/13/16,02:15:00 GMT,SD,Padres,SF,Giants,6,4,,,,,
2166,9/14/16,16:37:00 GMT,TB,Rays,TOR,Blue Jays,8,1,,,,,
2167,9/14/16,17:45:00 GMT,CHC,Cubs,STL,Cardinals,7,0,,,,,
2168,9/14/16,19:45:00 GMT,SD,Padres,SF,Giants,3,1,,,,,
2169,9/14/16,20:05:00 GMT,NYM,Mets,WAS,Nationals,0,1,,,,,
2170,9/14/16,20:05:00 GMT,LAD,Dodgers,NYY,Yankees,2,0,,,,,
2171,9/14/16,23:05:00 GMT,PIT,Pirates,PHI,Phillies,2,6,,,,,
2172,9/14/16,23:10:00 GMT,MIN,Twins,DET,Tigers,6,9,,,,,
2173,9/14/16,23:10:00 GMT,MIA,Marlins,ATL,Braves,7,5,,,,,
2174,9/14/16,23:10:00 GMT,BAL,Orioles,BOS,Red Sox,1,0,,,,,
2175,9/14/16,23:10:00 GMT,MIL,Brewers,CIN,Reds,7,0,,,,,
2176,9/14/16,23:15:00 GMT,OAK,Athletics,KC,Royals,8,0,,,,,
2177,9/14/16,00:10:00 GMT,CLE,Indians,CWS,White Sox,6,1,,,,,
2178,9/14/16,00:10:00 GMT,TEX,Rangers,HOU,Astros,4,8,,,,,
2179,9/14/16,01:40:00 GMT,COL,Rockies,ARI,Diamondbacks,6,11,,,,,
2180,9/14/16,02:05:00 GMT,SEA,Mariners,LAA,Angels,2,1,,,,,
2181,9/15/16,17:10:00 GMT,MIN,Twins,DET,Tigers,5,1,,,,,
2182,9/15/16,18:10:00 GMT,CLE,Indians,CWS,White Sox,1,2,,,,,
2183,9/15/16,23:05:00 GMT,PIT,Pirates,PHI,Phillies,15,2,,,,,
2184,9/15/16,23:05:00 GMT,TB,Rays,BAL,Orioles,7,6,,,,,
2185,9/15/16,23:10:00 GMT,NYY,Yankees,BOS,Red Sox,5,7,,,,,
2186,9/15/16,23:15:00 GMT,OAK,Athletics,KC,Royals,14,5,,,,,
2187,9/15/16,00:05:00 GMT,MIL,Brewers,CHC,Cubs,5,4,,,,,
2188,9/15/16,01:40:00 GMT,LAD,Dodgers,ARI,Diamondbacks,3,7,,,,,
2189,9/15/16,02:05:00 GMT,TOR,Blue Jays,LAA,Angels,7,2,,,,,
2190,9/15/16,02:15:00 GMT,STL,Cardinals,SF,Giants,2,6,,,,,
2191,9/16/16,18:20:00 GMT,MIL,Brewers,CHC,Cubs,4,5,,,,,
2192,9/16/16,23:05:00 GMT,TB,Rays,BAL,Orioles,4,5,,,,,
2193,9/16/16,23:05:00 GMT,MIA,Marlins,PHI,Phillies,3,4,,,,,
2194,9/16/16,23:10:00 GMT,MIN,Twins,NYM,Mets,0,3,,,,,
2195,9/16/16,23:10:00 GMT,NYY,Yankees,BOS,Red Sox,4,7,,,,,
2196,9/16/16,23:10:00 GMT,PIT,Pirates,CIN,Reds,9,7,,,,,
2197,9/16/16,23:10:00 GMT,DET,Tigers,CLE,Indians,4,11,,,,,
2198,9/16/16,23:35:00 GMT,WAS,Nationals,ATL,Braves,7,2,,,,,
2199,9/16/16,00:05:00 GMT,OAK,Athletics,TEX,Rangers,6,7,,,,,
2200,9/16/16,00:15:00 GMT,CWS,White Sox,KC,Royals,7,4,,,,,
2201,9/16/16,00:40:00 GMT,SD,Padres,COL,Rockies,7,8,,,,,
2202,9/16/16,01:40:00 GMT,LAD,Dodgers,ARI,Diamondbacks,3,2,,,,,
2203,9/16/16,02:05:00 GMT,TOR,Blue Jays,LAA,Angels,5,0,,,,,
2204,9/16/16,02:10:00 GMT,HOU,Astros,SEA,Mariners,6,0,,,,,
2205,9/16/16,02:15:00 GMT,STL,Cardinals,SF,Giants,2,8,,,,,
2206,9/17/16,16:10:00 GMT,PIT,Pirates,CIN,Reds,10,4,,,,,
2207,9/17/16,17:05:00 GMT,WAS,Nationals,ATL,Braves,3,7,,,,,
2208,9/17/16,17:05:00 GMT,NYY,Yankees,BOS,Red Sox,5,6,,,,,
2209,9/17/16,20:05:00 GMT,MIL,Brewers,CHC,Cubs,11,3,,,,,
2210,9/17/16,20:10:00 GMT,DET,Tigers,CLE,Indians,0,1,,,,,
2211,9/17/16,22:10:00 GMT,PIT,Pirates,CIN,Reds,7,3,,,,,
2212,9/17/16,23:05:00 GMT,TB,Rays,BAL,Orioles,5,2,,,,,
2213,9/17/16,23:05:00 GMT,MIA,Marlins,PHI,Phillies,0,8,,,,,
2214,9/17/16,23:10:00 GMT,MIN,Twins,NYM,Mets,2,3,,,,,
2215,9/17/16,23:15:00 GMT,CWS,White Sox,KC,Royals,2,3,,,,,
2216,9/17/16,00:05:00 GMT,OAK,Athletics,TEX,Rangers,11,2,,,,,
2217,9/17/16,00:10:00 GMT,LAD,Dodgers,ARI,Diamondbacks,6,2,,,,,
2218,9/17/16,00:10:00 GMT,SD,Padres,COL,Rockies,0,8,,,,,
2219,9/17/16,01:05:00 GMT,TOR,Blue Jays,LAA,Angels,1,6,,,,,
2220,9/17/16,01:05:00 GMT,STL,Cardinals,SF,Giants,3,2,,,,,
2221,9/17/16,01:10:00 GMT,HOU,Astros,SEA,Mariners,2,1,,,,,
2222,9/18/16,17:10:00 GMT,DET,Tigers,CLE,Indians,9,5,,,,,
2223,9/18/16,17:10:00 GMT,MIN,Twins,NYM,Mets,2,3,,,,,
2224,9/18/16,17:10:00 GMT,PIT,Pirates,CIN,Reds,4,7,,,,,
2225,9/18/16,17:35:00 GMT,TB,Rays,BAL,Orioles,1,2,,,,,
2226,9/18/16,17:35:00 GMT,MIA,Marlins,PHI,Phillies,5,4,,,,,
2227,9/18/16,17:35:00 GMT,WAS,Nationals,ATL,Braves,2,6,,,,,
2228,9/18/16,18:15:00 GMT,CWS,White Sox,KC,Royals,3,10,,,,,
2229,9/18/16,18:20:00 GMT,MIL,Brewers,CHC,Cubs,3,1,,,,,
2230,9/18/16,19:05:00 GMT,OAK,Athletics,TEX,Rangers,5,2,,,,,
2231,9/18/16,19:35:00 GMT,TOR,Blue Jays,LAA,Angels,0,4,,,,,
2232,9/18/16,20:05:00 GMT,STL,Cardinals,SF,Giants,3,0,,,,,
2233,9/18/16,20:10:00 GMT,LAD,Dodgers,ARI,Diamondbacks,9,10,,,,,
2234,9/18/16,20:10:00 GMT,SD,Padres,COL,Rockies,3,6,,,,,
2235,9/18/16,20:10:00 GMT,HOU,Astros,SEA,Mariners,3,7,,,,,
2236,9/18/16,00:08:00 GMT,NYY,Yankees,BOS,Red Sox,4,5,,,,,
2237,9/19/16,18:15:00 GMT,CWS,White Sox,KC,Royals,3,8,,,,,
2238,9/19/16,23:05:00 GMT,BOS,Red Sox,BAL,Orioles,5,2,,,,,
2239,9/19/16,23:10:00 GMT,ATL,Braves,NYM,Mets,7,3,,,,,
2240,9/19/16,23:10:00 GMT,WAS,Nationals,MIA,Marlins,3,4,,,,,
2241,9/19/16,00:05:00 GMT,CIN,Reds,CHC,Cubs,2,5,,,,,
2242,9/19/16,00:05:00 GMT,LAA,Angels,TEX,Rangers,2,3,,,,,
2243,9/19/16,00:40:00 GMT,STL,Cardinals,COL,Rockies,5,3,,,,,
2244,9/19/16,02:05:00 GMT,HOU,Astros,OAK,Athletics,4,2,,,,,
2245,9/19/16,02:10:00 GMT,SF,Giants,LAD,Dodgers,1,2,,,,,
2246,9/19/16,02:10:00 GMT,TOR,Blue Jays,SEA,Mariners,3,2,,,,,
2247,9/19/16,02:10:00 GMT,ARI,Diamondbacks,SD,Padres,2,3,,,,,
2248,9/20/16,23:05:00 GMT,BOS,Red Sox,BAL,Orioles,5,2,,,,,
2249,9/20/16,23:05:00 GMT,CWS,White Sox,PHI,Phillies,6,7,,,,,
2250,9/20/16,23:10:00 GMT,KC,Royals,CLE,Indians,1,2,,,,,
2251,9/20/16,23:10:00 GMT,ATL,Braves,NYM,Mets,5,4,,,,,
2252,9/20/16,23:10:00 GMT,WAS,Nationals,MIA,Marlins,0,1,,,,,
2253,9/20/16,23:10:00 GMT,NYY,Yankees,TB,Rays,5,3,,,,,
2254,9/20/16,00:05:00 GMT,LAA,Angels,TEX,Rangers,4,5,,,,,
2255,9/20/16,00:05:00 GMT,CIN,Reds,CHC,Cubs,1,6,,,,,
2256,9/20/16,00:10:00 GMT,PIT,Pirates,MIL,Brewers,6,3,,,,,
2257,9/20/16,00:10:00 GMT,DET,Tigers,MIN,Twins,8,1,,,,,
2258,9/20/16,00:40:00 GMT,STL,Cardinals,COL,Rockies,10,5,,,,,
2259,9/20/16,02:05:00 GMT,HOU,Astros,OAK,Athletics,2,1,,,,,
2260,9/20/16,02:10:00 GMT,SF,Giants,LAD,Dodgers,2,0,,,,,
2261,9/20/16,02:10:00 GMT,ARI,Diamondbacks,SD,Padres,2,5,,,,,
2262,9/20/16,02:10:00 GMT,TOR,Blue Jays,SEA,Mariners,10,2,,,,,
2263,9/21/16,19:10:00 GMT,STL,Cardinals,COL,Rockies,1,11,,,,,
2264,9/21/16,19:35:00 GMT,HOU,Astros,OAK,Athletics,6,5,,,,,
2265,9/21/16,19:40:00 GMT,TOR,Blue Jays,SEA,Mariners,1,2,,,,,
2266,9/21/16,23:05:00 GMT,CWS,White Sox,PHI,Phillies,3,8,,,,,
2267,9/21/16,23:05:00 GMT,BOS,Red Sox,BAL,Orioles,5,1,,,,,
2268,9/21/16,23:10:00 GMT,ATL,Braves,NYM,Mets,4,3,,,,,
2269,9/21/16,23:10:00 GMT,WAS,Nationals,MIA,Marlins,8,3,,,,,
2270,9/21/16,23:10:00 GMT,NYY,Yankees,TB,Rays,11,5,,,,,
2271,9/21/16,23:10:00 GMT,KC,Royals,CLE,Indians,3,4,,,,,
2272,9/21/16,00:05:00 GMT,LAA,Angels,TEX,Rangers,5,4,,,,,
2273,9/21/16,00:05:00 GMT,CIN,Reds,CHC,Cubs,2,9,,,,,
2274,9/21/16,00:10:00 GMT,PIT,Pirates,MIL,Brewers,4,1,,,,,
2275,9/21/16,01:10:00 GMT,ARI,Diamondbacks,SD,Padres,3,2,,,,,
2276,9/21/16,02:10:00 GMT,SF,Giants,LAD,Dodgers,3,9,,,,,
2277,9/22/16,18:10:00 GMT,DET,Tigers,MIN,Twins,9,2,,,,,
2278,9/22/16,23:05:00 GMT,BOS,Red Sox,BAL,Orioles,5,3,,,,,
2279,9/22/16,23:10:00 GMT,ATL,Braves,MIA,Marlins,6,3,,,,,
2280,9/22/16,23:10:00 GMT,KC,Royals,CLE,Indians,2,5,,,,,
2281,9/22/16,23:10:00 GMT,PHI,Phillies,NYM,Mets,8,9,,,,,
2282,9/22/16,23:10:00 GMT,NYY,Yankees,TB,Rays,0,2,,,,,
2283,9/22/16,00:10:00 GMT,PIT,Pirates,MIL,Brewers,1,3,,,,,
2284,9/22/16,00:10:00 GMT,DET,Tigers,MIN,Twins,4,2,,,,,
2285,9/22/16,00:10:00 GMT,LAA,Angels,HOU,Astros,2,0,,,,,
2286,9/22/16,02:10:00 GMT,COL,Rockies,LAD,Dodgers,4,7,,,,,
2287,9/22/16,02:10:00 GMT,SF,Giants,SD,Padres,2,1,,,,,
2288,9/23/16,18:20:00 GMT,STL,Cardinals,CHC,Cubs,0,5,,,,,
2289,9/23/16,23:05:00 GMT,ARI,Diamondbacks,BAL,Orioles,2,3,,,,,
2290,9/23/16,23:05:00 GMT,WAS,Nationals,PIT,Pirates,5,6,,,,,
2291,9/23/16,23:07:00 GMT,NYY,Yankees,TOR,Blue Jays,0,9,,,,,
2292,9/23/16,23:10:00 GMT,PHI,Phillies,NYM,Mets,5,10,,,,,
2293,9/23/16,23:10:00 GMT,ATL,Braves,MIA,Marlins,3,2,,,,,
2294,9/23/16,23:10:00 GMT,BOS,Red Sox,TB,Rays,2,1,,,,,
2295,9/23/16,23:10:00 GMT,CWS,White Sox,CLE,Indians,4,10,,,,,
2296,9/23/16,23:10:00 GMT,KC,Royals,DET,Tigers,3,8,,,,,
2297,9/23/16,00:10:00 GMT,LAA,Angels,HOU,Astros,10,6,,,,,
2298,9/23/16,00:10:00 GMT,SEA,Mariners,MIN,Twins,10,1,,,,,
2299,9/23/16,00:10:00 GMT,CIN,Reds,MIL,Brewers,4,5,,,,,
2300,9/23/16,01:35:00 GMT,TEX,Rangers,OAK,Athletics,3,0,,,,,
2301,9/23/16,02:10:00 GMT,COL,Rockies,LAD,Dodgers,2,5,,,,,
2302,9/23/16,02:40:00 GMT,SF,Giants,SD,Padres,2,7,,,,,
2303,9/24/16,17:05:00 GMT,KC,Royals,DET,Tigers,7,4,,,,,
2304,9/24/16,17:05:00 GMT,STL,Cardinals,CHC,Cubs,10,4,,,,,
2305,9/24/16,20:05:00 GMT,TEX,Rangers,OAK,Athletics,5,0,,,,,
2306,9/24/16,20:07:00 GMT,NYY,Yankees,TOR,Blue Jays,0,3,,,,,
2307,9/24/16,22:10:00 GMT,BOS,Red Sox,TB,Rays,6,4,,,,,
2308,9/24/16,23:05:00 GMT,ARI,Diamondbacks,BAL,Orioles,1,6,,,,,
2309,9/24/16,23:05:00 GMT,WAS,Nationals,PIT,Pirates,6,1,,,,,
2310,9/24/16,23:10:00 GMT,SEA,Mariners,MIN,Twins,2,3,,,,,
2311,9/24/16,23:10:00 GMT,PHI,Phillies,NYM,Mets,10,8,,,,,
2312,9/24/16,23:10:00 GMT,ATL,Braves,MIA,Marlins,4,6,,,,,
2313,9/24/16,23:10:00 GMT,CIN,Reds,MIL,Brewers,6,1,,,,,
2314,9/24/16,23:10:00 GMT,CWS,White Sox,CLE,Indians,8,1,,,,,
2315,9/24/16,23:10:00 GMT,LAA,Angels,HOU,Astros,10,4,,,,,
2316,9/24/16,00:40:00 GMT,SF,Giants,SD,Padres,9,6,,,,,
2317,9/24/16,01:10:00 GMT,COL,Rockies,LAD,Dodgers,1,14,,,,,
2318,9/25/16,17:07:00 GMT,NYY,Yankees,TOR,Blue Jays,3,4,,,,,
2319,9/25/16,17:10:00 GMT,PHI,Phillies,NYM,Mets,0,17,,,,,
2320,9/25/16,17:10:00 GMT,CWS,White Sox,CLE,Indians,3,0,,,,,
2321,9/25/16,17:10:00 GMT,KC,Royals,DET,Tigers,12,9,,,,,
2322,9/25/16,17:10:00 GMT,BOS,Red Sox,TB,Rays,3,2,,,,,
2323,9/25/16,17:35:00 GMT,ARI,Diamondbacks,BAL,Orioles,1,2,,,,,
2324,9/25/16,17:35:00 GMT,WAS,Nationals,PIT,Pirates,10,7,,,,,
2325,9/25/16,18:10:00 GMT,SEA,Mariners,MIN,Twins,4,3,,,,,
2326,9/25/16,18:10:00 GMT,CIN,Reds,MIL,Brewers,4,2,,,,,
2327,9/25/16,18:10:00 GMT,LAA,Angels,HOU,Astros,1,4,,,,,
2328,9/25/16,20:05:00 GMT,TEX,Rangers,OAK,Athletics,1,7,,,,,
2329,9/25/16,20:10:00 GMT,COL,Rockies,LAD,Dodgers,3,4,,,,,
2330,9/25/16,20:40:00 GMT,SF,Giants,SD,Padres,3,4,,,,,
2331,9/25/16,00:08:00 GMT,STL,Cardinals,CHC,Cubs,1,3,,,,,
2332,9/26/16,23:05:00 GMT,ARI,Diamondbacks,WAS,Nationals,14,4,,,,,
2333,9/26/16,23:05:00 GMT,CHC,Cubs,PIT,Pirates,12,2,,,,,
2334,9/26/16,23:07:00 GMT,NYY,Yankees,TOR,Blue Jays,7,5,,,,,
2335,9/26/16,23:10:00 GMT,NYM,Mets,MIA,Marlins,3,7,,,,,
2336,9/26/16,23:10:00 GMT,CLE,Indians,DET,Tigers,7,4,,,,,
2337,9/26/16,00:05:00 GMT,MIL,Brewers,TEX,Rangers,8,3,,,,,
2338,9/26/16,00:10:00 GMT,TB,Rays,CWS,White Sox,1,7,,,,,
2339,9/26/16,00:10:00 GMT,SEA,Mariners,HOU,Astros,4,3,,,,,
2340,9/26/16,00:15:00 GMT,CIN,Reds,STL,Cardinals,15,2,,,,,
2341,9/26/16,02:05:00 GMT,OAK,Athletics,LAA,Angels,1,2,,,,,
2342,9/27/16,23:05:00 GMT,ARI,Diamondbacks,WAS,Nationals,2,4,,,,,
2343,9/27/16,23:05:00 GMT,BOS,Red Sox,NYY,Yankees,4,6,,,,,
2344,9/27/16,23:05:00 GMT,CHC,Cubs,PIT,Pirates,6,4,,,,,
2345,9/27/16,23:07:00 GMT,BAL,Orioles,TOR,Blue Jays,1,5,,,,,
2346,9/27/16,23:10:00 GMT,PHI,Phillies,ATL,Braves,6,7,,,,,
2347,9/27/16,23:10:00 GMT,NYM,Mets,MIA,Marlins,12,1,,,,,
2348,9/27/16,23:10:00 GMT,CLE,Indians,DET,Tigers,0,12,,,,,
2349,9/27/16,23:15:00 GMT,MIN,Twins,KC,Royals,3,4,,,,,
2350,9/27/16,00:05:00 GMT,MIL,Brewers,TEX,Rangers,4,6,,,,,
2351,9/27/16,00:10:00 GMT,TB,Rays,CWS,White Sox,6,13,,,,,
2352,9/27/16,00:10:00 GMT,SEA,Mariners,HOU,Astros,4,8,,,,,
2353,9/27/16,00:15:00 GMT,CIN,Reds,STL,Cardinals,5,12,,,,,
2354,9/27/16,02:05:00 GMT,OAK,Athletics,LAA,Angels,1,8,,,,,
2355,9/27/16,02:10:00 GMT,LAD,Dodgers,SD,Padres,1,7,,,,,
2356,9/27/16,02:15:00 GMT,COL,Rockies,SF,Giants,3,12,,,,,
2357,9/28/16,18:10:00 GMT,SEA,Mariners,HOU,Astros,12,4,,,,,
2358,9/28/16,22:05:00 GMT,ARI,Diamondbacks,WAS,Nationals,3,0,,,,,
2359,9/28/16,22:10:00 GMT,CLE,Indians,DET,Tigers,3,6,,,,,
2360,9/28/16,23:05:00 GMT,BOS,Red Sox,NYY,Yankees,3,5,,,,,
2361,9/28/16,23:05:00 GMT,CHC,Cubs,PIT,Pirates,4,8,,,,,
2362,9/28/16,23:07:00 GMT,BAL,Orioles,TOR,Blue Jays,3,2,,,,,
2363,9/28/16,23:10:00 GMT,PHI,Phillies,ATL,Braves,2,12,,,,,
2364,9/28/16,23:10:00 GMT,NYM,Mets,MIA,Marlins,5,2,,,,,
2365,9/28/16,23:15:00 GMT,MIN,Twins,KC,Royals,2,5,,,,,
2366,9/28/16,00:05:00 GMT,MIL,Brewers,TEX,Rangers,5,8,,,,,
2367,9/28/16,00:10:00 GMT,TB,Rays,CWS,White Sox,0,1,,,,,
2368,9/28/16,00:15:00 GMT,CIN,Reds,STL,Cardinals,2,1,,,,,
2369,9/28/16,02:05:00 GMT,OAK,Athletics,LAA,Angels,6,8,,,,,
2370,9/28/16,02:10:00 GMT,LAD,Dodgers,SD,Padres,5,6,,,,,
2371,9/28/16,02:15:00 GMT,COL,Rockies,SF,Giants,2,0,,,,,
2372,9/29/16,17:05:00 GMT,ARI,Diamondbacks,WAS,Nationals,3,5,,,,,
2373,9/29/16,23:05:00 GMT,BOS,Red Sox,NYY,Yankees,1,5,,,,,
2374,9/29/16,23:05:00 GMT,CHC,Cubs,PIT,Pirates,1,1,,,,,
2375,9/29/16,23:07:00 GMT,BAL,Orioles,TOR,Blue Jays,4,0,,,,,
2376,9/29/16,23:10:00 GMT,PHI,Phillies,ATL,Braves,2,5,,,,,
2377,9/29/16,23:15:00 GMT,CIN,Reds,STL,Cardinals,3,4,,,,,
2378,9/29/16,23:15:00 GMT,MIN,Twins,KC,Royals,7,6,,,,,
2379,9/29/16,00:10:00 GMT,TB,Rays,CWS,White Sox,5,3,,,,,
2380,9/29/16,01:10:00 GMT,LAD,Dodgers,SD,Padres,9,4,,,,,
2381,9/29/16,02:10:00 GMT,OAK,Athletics,SEA,Mariners,2,3,,,,,
2382,9/29/16,02:15:00 GMT,COL,Rockies,SF,Giants,2,7,,,,,
2383,9/30/16,23:05:00 GMT,BAL,Orioles,NYY,Yankees,8,1,,,,,
2384,9/30/16,23:05:00 GMT,MIA,Marlins,WAS,Nationals,7,4,,,,,
2385,9/30/16,23:05:00 GMT,NYM,Mets,PHI,Phillies,5,1,,,,,
2386,9/30/16,23:10:00 GMT,TOR,Blue Jays,BOS,Red Sox,3,5,,,,,
2387,9/30/16,23:10:00 GMT,CHC,Cubs,CIN,Reds,7,3,,,,,
2388,9/30/16,23:35:00 GMT,DET,Tigers,ATL,Braves,6,2,,,,,
2389,9/30/16,00:05:00 GMT,TB,Rays,TEX,Rangers,1,3,,,,,
2390,9/30/16,00:10:00 GMT,MIL,Brewers,COL,Rockies,1,4,,,,,
2391,9/30/16,00:10:00 GMT,MIN,Twins,CWS,White Sox,3,7,,,,,
2392,9/30/16,00:15:00 GMT,CLE,Indians,KC,Royals,7,2,,,,,
2393,9/30/16,00:15:00 GMT,PIT,Pirates,STL,Cardinals,0,7,,,,,
2394,9/30/16,01:40:00 GMT,SD,Padres,ARI,Diamondbacks,3,5,,,,,
2395,9/30/16,02:05:00 GMT,HOU,Astros,LAA,Angels,1,7,,,,,
2396,9/30/16,02:10:00 GMT,OAK,Athletics,SEA,Mariners,1,5,,,,,
2397,9/30/16,02:15:00 GMT,LAD,Dodgers,SF,Giants,3,9,,,,,
2398,10/1/16,17:05:00 GMT,NYM,Mets,PHI,Phillies,5,3,,,,,
2399,10/1/16,17:05:00 GMT,PIT,Pirates,STL,Cardinals,3,4,,,,,
2400,10/1/16,20:05:00 GMT,MIA,Marlins,WAS,Nationals,1,2,,,,,
2401,10/1/16,20:05:00 GMT,BAL,Orioles,NYY,Yankees,3,7,,,,,
2402,10/1/16,20:05:00 GMT,LAD,Dodgers,SF,Giants,0,3,,,,,
2403,10/1/16,20:10:00 GMT,CHC,Cubs,CIN,Reds,4,7,,,,,
2404,10/1/16,20:15:00 GMT,CLE,Indians,KC,Royals,6,3,,,,,
2405,10/1/16,23:10:00 GMT,MIN,Twins,CWS,White Sox,6,0,,,,,
2406,10/1/16,23:10:00 GMT,DET,Tigers,ATL,Braves,3,5,,,,,
2407,10/1/16,23:10:00 GMT,TOR,Blue Jays,BOS,Red Sox,4,3,,,,,
2408,10/1/16,00:05:00 GMT,TB,Rays,TEX,Rangers,4,1,,,,,
2409,10/1/16,00:10:00 GMT,SD,Padres,ARI,Diamondbacks,5,9,,,,,
2410,10/1/16,00:10:00 GMT,MIL,Brewers,COL,Rockies,4,3,,,,,
2411,10/1/16,01:05:00 GMT,HOU,Astros,LAA,Angels,3,0,,,,,
2412,10/1/16,01:10:00 GMT,OAK,Athletics,SEA,Mariners,9,8,,,,,
2413,10/2/16,19:05:00 GMT,MIA,Marlins,WAS,Nationals,7,10,,,,,
2414,10/2/16,19:05:00 GMT,NYM,Mets,PHI,Phillies,2,5,,,,,
2415,10/2/16,19:05:00 GMT,TB,Rays,TEX,Rangers,6,4,,,,,
2416,10/2/16,19:05:00 GMT,HOU,Astros,LAA,Angels,1,8,,,,,
2417,10/2/16,19:05:00 GMT,LAD,Dodgers,SF,Giants,1,7,,,,,
2418,10/2/16,19:05:00 GMT,BAL,Orioles,NYY,Yankees,5,2,,,,,
2419,10/2/16,19:05:00 GMT,TOR,Blue Jays,BOS,Red Sox,2,1,,,,,
2420,10/2/16,19:10:00 GMT,SD,Padres,ARI,Diamondbacks,2,3,,,,,
2421,10/2/16,19:10:00 GMT,DET,Tigers,ATL,Braves,0,1,,,,,
2422,10/2/16,19:10:00 GMT,CHC,Cubs,CIN,Reds,7,4,,,,,
2423,10/2/16,19:10:00 GMT,MIL,Brewers,COL,Rockies,6,4,,,,,
2424,10/2/16,19:10:00 GMT,MIN,Twins,CWS,White Sox,6,3,,,,,
2425,10/2/16,19:10:00 GMT,OAK,Athletics,SEA,Mariners,3,2,,,,,
2426,10/2/16,19:15:00 GMT,PIT,Pirates,STL,Cardinals,4,10,,,,,
2427,10/2/16,19:15:00 GMT,CLE,Indians,KC,Royals,3,2,,,,,
